346,Avalanche Studios,2010,Just Cause 2,Action,PC,Eidos Interactive
347,Nintendo R&D1,1985,Excitebike,Racing,NES,Nintendo
348,Millenium Interactive,1997,Frogger,Action,PS,Hasbro Interactive
349,EA DICE,2015,Star Wars Battlefront (2015),Shooter,XOne,Electronic Arts
350,EA Canada,2013,FIFA 14,Sports,X360,EA Sports
351,EA Tiburon,2002,Madden NFL 2003,Sports,PS2,EA Sports
352,Ubisoft Montreal,2014,Assassin's Creed: Unity,Action,PS4,Ubisoft
353,Bungie,2017,Destiny 2,Shooter,PS4,Activision
354,Valve Software,1998,Half-Life,Shooter,PC,Sierra Entertainment
355,Nintendo EAD,1995,Super Mario World 2: Yoshi's Island,Platform,SNES,Nintendo
356,Rocksteady Studios,2015,Batman: Arkham Knight,Action,PS4,Warner Bros. Interactive
357,Team Fusion,2006,FIFA 07 Soccer,Sports,PS2,EA Sports
358,Maxis,2014,The Sims 4,Simulation,PC,Electronic Arts
359,Capcom,2013,Monster Hunter 4,Role-Playing,3DS,Capcom
360,Capcom,1993,Street Fighter II Turbo,Fighting,SNES,Capcom
361,Obsidian Entertainment,2010,Fallout: New Vegas,Role-Playing,X360,Bethesda Softworks
362,Ubisoft Montreal,2017,Assassin's Creed Origins,Action,PS4,Ubisoft
363,Ubisoft Montreal,2014,Far Cry 4,Shooter,PS4,Ubisoft
364,Cat Daddy Games,2007,Carnival Games,Misc,Wii,Global Star Software
365,Konami Computer Entertainment Tokyo,2006,World Soccer Winning Eleven 9,Sports,PS2,Konami
366,Turn 10 Studios,2007,Forza Motorsport 2,Racing,X360,Microsoft Game Studios
367,Namco,1997,Namco Museum Vol.3,Misc,PS,Namco
368,Namco,2000,Tekken Tag Tournament,Fighting,PS2,Namco
369,Nintendo,1985,Golf,Sports,NES,Nintendo
370,Blizzard North,2000,Diablo II,Role-Playing,PC,Blizzard Entertainment
371,Virgin Interactive,1993,Disney's Aladdin,Platform,GEN,Sega
372,SCEE London Studio,2003,EyeToy Play,Misc,PS2,Sony Computer Entertainment
373,Ubisoft Paris,2009,Just Dance,Misc,Wii,Ubisoft
374,Nintendo EAD,1997,Star Fox 64,Shooter,N64,Nintendo
375,Nintendo EAD,2015,Super Mario Maker,Platform,WiiU,Nintendo
376,Blizzard Entertainment,2008,World of Warcraft: Wrath of the Lich King,MMO,PC,Blizzard Entertainment
377,Bethesda Game Studios,2008,Fallout 3,Role-Playing,PS3,Bethesda Softworks
378,Capcom,2001,The Legend of Zelda: Oracle of Ages / Seasons,Adventure,GBC,Nintendo
379,Bethesda Game Studios,2011,The Elder Scrolls V: Skyrim,Role-Playing,PC,Bethesda Softworks
380,Digital Eclipse,2005,Namco Museum: 50th Anniversary,Misc,PS2,Namco
381,Visual Concepts,2015,NBA 2K16,Sports,PS4,2K Sports
382,Certain Affinity / Valve Software,2009,Left 4 Dead 2,Shooter,X360,Electronic Arts
383,Ubisoft,2018,Far Cry 5,Action,PS4,Ubisoft
384,EA DICE,2013,Battlefield 4,Shooter,PS4,Electronic Arts
385,Ubisoft Montreal,2013,Assassin's Creed IV: Black Flag,Action-Adventure,PS3,Ubisoft
386,EA Vancouver,2009,EA Sports Active,Sports,Wii,EA Sports
387,Valve Software,2006,Half-Life 2: Episode One,Shooter,PC,Electronic Arts
388,Rare Ltd.,1995,Donkey Kong Land,Platform,GB,Nintendo
389,Plato,2006,English Training: Have Fun Improving Your Skills!,Misc,DS,Nintendo
390,ChunSoft,1992,Dragon Quest III,Role-Playing,NES,Enix
391,Neversoft Entertainment,2003,Tony Hawk's Underground,Sports,PS2,Activision
392,Ubisoft Paris,2013,Just Dance 2014,Music,Wii,Ubisoft
393,Level 5,2009,Professor Layton and the Diabolical Box,Adventure,DS,Nintendo
394,SCE San Diego Studio,2010,Sports Champions,Sports,PS3,Sony Computer Entertainment
395,Evolution Studios,2007,MotorStorm,Racing,PS3,Sony Computer Entertainment
396,Konami Computer Entertainment Tokyo,2005,World Soccer Winning Eleven 8 International,Sports,PS2,Konami
397,Namco,1996,Namco Museum Vol.1,Misc,PS,Namco
398,Nintendo EAD,1993,The Legend of Zelda: Link's Awakening,Adventure,GB,Nintendo
399,Capcom,2017,Resident Evil VII: Biohazard,Action,PS4,Capcom
400,Capcom Production Studio 1,2009,Monster Hunter Freedom Unite,Role-Playing,PSP,Capcom
401,Polyphony Digital,2017,Gran Turismo Sport,Racing,PS4,Sony Interactive Entertainment
402,Traveller's Tales,2008,LEGO Indiana Jones: The Original Adventures,Adventure,X360,LucasArts
403,Maxis,2002,The Sims: Unleashed,Simulation,PC,Electronic Arts
404,Nintendo SPD Group No.1,2009,Tomodachi Collection,Misc,DS,Nintendo
405,High Impact Games,2007,Ratchet & Clank: Size Matters,Platform,PSP,Sony Computer Entertainment
406,Argonaut Games,2001,Harry Potter and the Sorcerer's Stone,Action,PS,Electronic Arts
407,Hudson Soft,2000,Pokemon Trading Card Game,Strategy,GB,Nintendo
408,EA Canada,2016,FIFA 17,Sports,XOne,Electronic Arts
409,Insomniac Games,2000,Spyro: Year of the Dragon,Platform,PS,Sony Computer Entertainment
410,Nintendo EAD,2013,The Legend of Zelda: A Link Between Worlds,Adventure,3DS,Nintendo
411,EA Canada,2004,FIFA Soccer 2005,Sports,PS2,EA Sports
412,Blizzard Entertainment,2014,Diablo III: Reaper of Souls,Action,PC,Blizzard Entertainment
413,Nintendo EAD,2011,The Legend of Zelda: Skyward Sword,Adventure,Wii,Nintendo
414,Neversoft Entertainment,2002,Tony Hawk's Pro Skater 4,Sports,PS2,Activision
415,Rockstar Leeds,2005,Midnight Club 3: DUB Edition,Racing,PSP,Rockstar Games
416,EA Redwood Shores,2007,MySims,Simulation,DS,Electronic Arts
417,Rare Ltd.,1998,Banjo-Kazooie,Platform,N64,Nintendo
418,Zipper Interactive,2002,SOCOM: U.S. Navy SEALs,Shooter,PS2,Sony Computer Entertainment
419,EA DICE,2013,Battlefield 4,Shooter,PS3,Electronic Arts
420,Naughty Dog,2001,Jak and Daxter: The Precursor Legacy,Platform,PS2,Sony Computer Entertainment
421,HAL Laboratory,1999,Pokemon Snap,Simulation,N64,Nintendo
422,Konami,2008,Pro Evolution Soccer 2008,Sports,PS2,Konami
423,EA Canada,2009,FIFA Soccer 10,Sports,PS3,EA Sports
424,Vicarious Visions,2008,Guitar Hero: World Tour,Misc,Wii,Activision
425,The Coalition,2015,Gears of War: Ultimate Edition,Shooter,XOne,Microsoft Studios
426,Pandemic Studios,2004,Star Wars Battlefront,Shooter,PS2,LucasArts
427,id Software,1994,Doom II,Shooter,PC,GT Interactive
428,Radical Entertainment,2001,The Simpsons: Road Rage,Racing,PS2,Electronic Arts
429,The Behemoth,2014,BattleBlock Theater,Platform,PC,The Behemoth
430,Ubisoft Quebec,2015,Assassin's Creed Syndicate,Action,PS4,Ubisoft
431,Pandemic Studios,2005,Star Wars Battlefront II,Shooter,PS2,LucasArts
432,Ubisoft Montreal,2014,Assassin's Creed: Unity,Action,XOne,Ubisoft
433,Office Create,2007,Cooking Mama 2: Dinner With Friends,Simulation,DS,Majesco
434,Toby Fox,2015,Undertale,Role-Playing,PC,Toby Fox
435,Yuke's,2000,WWF SmackDown!,Fighting,PS,THQ
436,Argonaut Games,1997,Croc: Legend of the Gobbos,Platform,PS,Fox Interactive
437,EA DICE,2013,Battlefield 4,Shooter,X360,Electronic Arts
438,Rockstar Leeds,2006,Grand Theft Auto: Liberty City Stories,Action,PS2,Rockstar Games
439,Team Soho,2003,The Getaway,Action,PS2,Sony Computer Entertainment
440,Core Design Ltd.,1998,Tomb Raider III: Adventures of Lara Croft,Adventure,PS,Eidos Interactive
441,Rocksteady Studios,2009,Batman: Arkham Asylum,Action,X360,Eidos Interactive
442,Ubisoft Montreal,2010,Assassin's Creed: Brotherhood,Action,X360,Ubisoft
443,EA Redwood Shores,2001,James Bond 007: Agent Under Fire,Shooter,PS2,Electronic Arts
444,Traveller's Tales,2005,LEGO Star Wars: The Video Game,Action,PS2,Eidos Interactive
445,Capcom,2009,Resident Evil 5,Action,X360,Capcom
446,Avalanche Software,2000,Rugrats in Paris: The Movie,Action,PS,THQ
447,Visual Concepts,2016,NBA 2K17,Sports,PS4,2K Sports
448,EA Canada,2010,FIFA Soccer 11,Sports,X360,EA Sports
449,Insomniac Games,1999,Spyro 2: Ripto's Rage!,Platform,PS,Sony Computer Entertainment
450,Certain Affinity / Valve Software,2008,Left 4 Dead,Shooter,X360,Valve Corporation
451,Rare Ltd.,1996,Donkey Kong Country 3: Dixie Kong's Double Trouble!,Platform,SNES,Nintendo
452,Lionhead Studios,2008,Fable II,Role-Playing,X360,Microsoft Game Studios
453,Irem Software Engineering,1985,Kung Fu,Action,NES,Nintendo
454,Capcom,1999,Resident Evil 3: Nemesis,Action,PS,Capcom
455,Blizzard Entertainment,2007,World of Warcraft: The Burning Crusade,MMO,PC,Blizzard Entertainment
456,EA Canada,2003,FIFA Soccer 2004,Sports,PS2,EA Sports
457,ChunSoft,2006,Pokemon Mystery Dungeon: Blue Rescue Team,Role-Playing,DS,Nintendo
458,NetherRealm Studios,2015,Mortal Kombat X,Fighting,PS4,Warner Bros. Interactive Entertainment
459,EA Digital Illusions CE,2010,Battlefield: Bad Company 2,Shooter,X360,Electronic Arts
460,Gearbox Software,2009,Borderlands,Shooter,X360,2K Games
461,Sega,2009,Mario & Sonic at the Olympic Winter Games,Sports,DS,Sega
462,Techland,2016,Dying Light,Action,PC,Warner Bros. Interactive Entertainment
463,Vicarious Visions,2008,Guitar Hero: On Tour,Misc,DS,Activision
464,Dimps Corporation,2002,Dragon Ball Z: Budokai,Fighting,PS2,Atari
465,343 Industries,2014,Halo: The Master Chief Collection,Shooter,XOne,Microsoft Studios
466,Traveller's Tales,2008,LEGO Batman: The Videogame,Adventure,X360,Warner Bros. Interactive
467,Namco,2002,Tekken 4,Fighting,PS2,Namco
468,EA Canada,2013,FIFA 14,Sports,PS4,EA Sports
469,Media Molecule,2011,LittleBigPlanet 2,Platform,PS3,Sony Computer Entertainment
470,DMA Design,1999,Grand Theft Auto 2,Action,PS,Rockstar Games
471,Bungie,2014,Destiny,Shooter,XOne,Activision
472,Treyarch,2004,Spider-Man 2,Action,PS2,Activision
473,Nintendo,1991,F-1 Race,Racing,GB,Nintendo
474,Blizzard Entertainment,2018,World of Warcraft: Battle for Azeroth,MMO,PC,Blizzard Entertainment
475,EA Canada,2002,FIFA Soccer 2003,Sports,PS2,EA Sports
476,Eurocom Entertainment Software,2000,Crash Bash,Misc,PS,Sony Computer Entertainment
477,The Coalition,2016,Gears of War 4,Shooter,XOne,Microsoft Studios
478,8ing/Raizing,2006,Tekken: Dark Resurrection,Fighting,PSP,Namco Bandai
479,Bethesda Softworks,2016,The Elder Scrolls V: Skyrim Special Edition,Role-Playing,PS4,Bethesda Softworks
480,Ubisoft,2016,Watch Dogs 2,Action,PS4,Ubisoft
481,Nintendo EAD,2000,The Legend of Zelda: Majora's Mask,Adventure,N64,Nintendo
482,Iguana Entertainment,1998,WWF War Zone,Fighting,PS,Acclaim Entertainment
483,Artoon,2006,Yoshi's Island DS,Platform,DS,Nintendo
484,Ubisoft Montreal,2013,Assassin's Creed IV: Black Flag,Action-Adventure,X360,Ubisoft
485,Visual Concepts,2017,NBA 2K18,Sports,PS4,2K Sports
486,Nintendo EAD,2007,Big Brain Academy: Wii Degree,Misc,Wii,Nintendo
487,n-Space,1998,Rugrats: Search For Reptar,Adventure,PS,THQ
488,Nintendo EAD,2001,Luigi's Mansion,Action,GC,Nintendo
489,Eurocom Entertainment Software,2002,James Bond 007: Nightfire,Shooter,PS2,Electronic Arts
490,Insomniac Games,2002,Ratchet & Clank,Platform,PS2,Sony Computer Entertainment
491,Nintendo EAD,2015,Animal Crossing: Happy Home Designer,Simulation,3DS,Nintendo
492,The Collective,2005,Star Wars Episode III: Revenge of the Sith,Action,PS2,LucasArts
493,Remedy Entertainment,2001,Max Payne,Shooter,PS2,Rockstar Games
494,EA Tiburon,2015,Madden NFL 16,Sports,PS4,EA Sports
495,Blizzard Entertainment,2016,World of Warcraft: Legion,MMO,PC,Blizzard Entertainment
496,Blizzard Entertainment,2014,World of Warcraft: Warlords of Draenor,MMO,PC,Activision Blizzard
497,From Software,2016,Dark Souls III,Role-Playing,PC,Namco Bandai Games
498,From Software,2012,Dark Souls: Prepare to Die Edition,Role-Playing,PC,Namco Bandai Games
499,"Hypnos Entertainment, Inc.",2003,The Lord of the Rings: The Return of the King,Action,PS2,Electronic Arts
500,Valve Corporation,2007,Half-Life 2: Episode Two,Shooter,PC,Valve Software
501,EA Tiburon,2016,Madden NFL 17,Sports,PS4,EA Sports
502,Luxoflux,2003,True Crime: Streets of LA,Action,PS2,Activision
503,Polyphony Digital,2009,Gran Turismo (PSP),Racing,PSP,Sony Computer Entertainment
504,Ubisoft Montreal,2012,Far Cry 3,Shooter,PS3,Ubisoft
505,Ready at Dawn,2008,God of War: Chains of Olympus,Action,PSP,Sony Computer Entertainment
506,EA Canada,2015,FIFA 16,Sports,XOne,EA Sports
507,Namco,1995,Tekken,Fighting,PS,Namco
508,Bandai Namco Games,2007,Flash Focus: Vision Training in Minutes a Day,Misc,DS,Nintendo
509,Black Ops Entertainment,1999,007: Tomorrow Never Dies,Shooter,PS,Electronic Arts
510,Team Bondi,2011,L.A. Noire,Adventure,PS3,Rockstar Games
511,Nintendo,1985,Baseball,Sports,NES,Nintendo
512,ChunSoft,1992,Dragon Quest IV,Role-Playing,NES,Enix
513,Heart Beat,1995,Dragon Quest VI: Maboroshi no Daichi,Role-Playing,SNES,Enix
514,Rare Ltd.,1995,Killer Instinct,Fighting,SNES,Nintendo
515,Yuke's,2000,WWF SmackDown! 2: Know Your Role,Fighting,PS,THQ
516,Monolith Productions,2014,Middle-Earth: Shadow of Mordor,Action,PS4,Warner Bros. Interactive Entertainment
517,Ubisoft Montreal,2013,Assassin's Creed IV: Black Flag,Action-Adventure,PS4,Ubisoft
518,Nintendo EAD,2008,Personal Trainer: Cooking,Misc,DS,Nintendo
519,Shiny Entertainment,2003,Enter the Matrix,Action,PS2,Atari
520,Ubisoft Quebec,2018,Assassin's Creed Odyssey,Action-Adventure,PS4,Ubisoft
521,Obsidian Entertainment,2010,Fallout: New Vegas,Role-Playing,PS3,Bethesda Softworks
522,Namco,2001,Ace Combat 04: Shattered Skies,Simulation,PS2,Namco
523,Sonic Team,2004,Sonic Heroes,Platform,PS2,Sega
524,1st Playable Productions,2008,Club Penguin: Elite Penguin Force,Adventure,DS,Disney Interactive Studios
525,EA Canada,2007,FIFA Soccer 08,Sports,PS2,EA Sports
526,EA Vancouver,2017,FIFA 18,Sports,XOne,EA Sports
527,Neversoft Entertainment,2000,Spider-Man,Action,PS,Activision
528,EA Canada,1998,Need for Speed III: Hot Pursuit,Racing,PS,Electronic Arts
529,4J Studios,2007,The Elder Scrolls IV: Oblivion,Role-Playing,PS3,Bethesda Softworks
530,LucasArts,1999,Star Wars Episode I Racer,Racing,N64,LucasArts
531,Namco Bandai Games,2009,Tekken 6,Fighting,PS3,Namco Bandai
532,Game Freak,1992,Yoshi,Puzzle,GB,Nintendo
533,Capcom,2012,Resident Evil 6,Action,PS3,Capcom
534,Ubisoft Paris,2017,Tom Clancy's Ghost Recon Wildlands,Shooter,PS4,Ubisoft
535,Visual Concepts,2012,NBA 2K13,Sports,X360,2K Sports
536,Respawn Entertainment,2014,Titanfall,Shooter,XOne,Electronic Arts
537,"Nd Cube Co., Ltd.",2012,Mario Party 9,Party,Wii,Nintendo
538,BioWare Edmonton,2010,Mass Effect 2,Role-Playing,X360,Electronic Arts
539,EA Sports,2001,Madden NFL 2002,Sports,PS2,EA Sports
540,Bandai,1987,World Class Track Meet,Sports,NES,Bandai
541,Traveller's Tales,2008,LEGO Batman: The Videogame,Adventure,Wii,Warner Bros. Interactive
542,Volition Inc.,2008,Saints Row 2,Action,X360,THQ
543,Nintendo EAD,1994,Donkey Kong,Platform,GB,Nintendo
544,Maxis,2002,The Sims: Vacation,Simulation,PC,Electronic Arts
545,Infinity Ward,2013,Call of Duty: Ghosts,Shooter,XOne,Activision
546,Quantic Dream,2010,Heavy Rain,Adventure,PS3,Sony Computer Entertainment
547,Traveller's Tales,2008,LEGO Batman: The Videogame,Adventure,DS,Warner Bros. Interactive
548,Gearbox Software,2013,Borderlands 2,Shooter,X360,2K Games
549,Luxoflux,2008,Kung Fu Panda,Platform,X360,Activision
550,BioWare,2012,Mass Effect 3,Role-Playing,X360,Electronic Arts
551,Nintendo,2013,New Super Luigi U,Action,WiiU,Nintendo
552,Nintendo SPD Group No.1,2009,Rhythm Heaven,Music,DS,Nintendo
553,Kojima Productions,2015,Metal Gear Solid V: The Phantom Pain,Action,PS4,Konami Digital Entertainment
554,Ubisoft Montpellier,1995,Rayman,Platform,PS,Ubisoft
555,Ubisoft,2002,Tom Clancy's Splinter Cell,Action,XB,Ubisoft
556,Nintendo IRD,1987,Mike Tyson's Punch-Out!!,Fighting,NES,Nintendo
557,Level 5,2010,Professor Layton and the Unwound Future,Adventure,DS,Nintendo
558,Yuke's Future Media Creators,2002,WWE SmackDown! Shut Your Mouth,Sports,PS2,THQ
559,Junction Point Studios,2010,Disney Epic Mickey,Platform,Wii,Disney Interactive Studios
560,Guerrilla Games,2009,Killzone 2,Shooter,PS3,Sony Computer Entertainment
561,Crytek,2007,Crysis,Shooter,PC,Electronic Arts
562,Big Blue Box,2004,Fable,Role-Playing,XB,Microsoft Game Studios
563,Epic Games,2011,Gears of War 3,Shooter,X360,Microsoft Studios
564,Rare Ltd.,2010,Kinect Sports,Sports,X360,Microsoft Game Studios
565,Sonic Team,2007,Sonic and the Secret Rings,Platform,Wii,Sega
566,Dimps Corporation,2005,Sonic Rush,Platform,DS,Sega
567,GREZZO,2015,The Legend of Zelda: Majora's Mask 3D,Action-Adventure,3DS,Nintendo
568,Blizzard Entertainment,1996,Warcraft II: Tides of Darkness,Strategy,PC,Blizzard Entertainment
569,Yuke's,2005,WWE SmackDown! vs. Raw 2006,Fighting,PS2,THQ
570,HAL Laboratory,2008,Kirby Super Star Ultra,Platform,DS,Nintendo
571,Argonaut Games,1993,Star Fox,Shooter,SNES,Nintendo
572,Maxis,2000,The Sims: Livin Large,Misc,PC,Electronic Arts
573,Sucker Punch Productions,2009,inFAMOUS,Action,PS3,Sony Computer Entertainment
574,Konami Computer Entertainment Tokyo,2003,World Soccer Winning Eleven 6 International,Sports,PS2,Konami
575,Ubisoft Montreal,2012,Far Cry 3,Shooter,X360,Ubisoft
576,Nintendo Software Technology Corporation,2010,Mario vs. Donkey Kong: Mini-Land Mayhem!,Puzzle,DS,Nintendo
577,syn Sophia,2009,Style Savvy,Simulation,DS,Nintendo
578,Team Meat,2010,Super Meat Boy,Platform,PC,Unknown
579,BioWare / LucasArts,2011,Star Wars: The Old Republic,Role-Playing,PC,Electronic Arts
580,Nintendo EAD,2009,The Legend of Zelda: Spirit Tracks,Adventure,DS,Nintendo
581,EA Digital Illusions CE,2010,Battlefield: Bad Company 2,Shooter,PS3,Electronic Arts
582,IO Interactive,2002,Hitman 2: Silent Assassin,Action,PS2,Eidos Interactive
583,Level 5,2017,Yokai Watch 2: Psychic Specters,Role-Playing,3DS,Nintendo
584,Capcom / Dimps Corporation,2009,Street Fighter IV,Fighting,X360,Capcom
585,Zipper Interactive,2003,SOCOM II: U.S. Navy SEALs,Shooter,PS2,Sony Computer Entertainment
586,Yuke's,2005,WWE SmackDown! vs. RAW 2006,Fighting,PS2,THQ
587,Nintendo EAD,1996,Wave Race 64,Racing,N64,Nintendo
588,Mass Media,2001,Pac-Man Collection,Puzzle,GBA,Namco
589,HAL Laboratory,2006,Pokemon Ranger,Role-Playing,DS,Nintendo
590,Nintendo,2016,Super Mario Maker,Platform,3DS,Nintendo
591,EA Tiburon,2012,Madden NFL 13,Sports,X360,EA Sports
592,id Software,2016,Doom (2016),Shooter,PS4,Bethesda Softworks
593,BioWare Edmonton,2007,Mass Effect,Role-Playing,X360,Microsoft Game Studios
594,EA Canada,2014,FIFA 15,Sports,X360,EA Sports
595,Dimps Corporation,2003,Dragon Ball Z: Budokai 2,Fighting,PS2,Atari
596,SquareSoft,1994,Final Fantasy III,Role-Playing,SNES,Square
597,NetherRealm Studios,2011,Mortal Kombat (2011),Fighting,PS3,Warner Bros. Interactive Entertainment
598,Konami Computer Entertainment Tokyo,2004,World Soccer Winning Eleven 7 International,Sports,PS2,Konami
599,Sumo Digital,2008,Sega Superstars Tennis,Sports,X360,Sega
600,Office Create,2007,Cooking Mama: Cook Off,Simulation,Wii,Majesco
601,Clap Hanz,2002,Hot Shots Golf 3,Sports,PS2,Sony Computer Entertainment
602,Spark Unlimited,2004,Call of Duty: Finest Hour,Shooter,PS2,Activision
603,Eidetic,1999,Syphon Filter,Shooter,PS,989 Studios
604,Visual Impact,2007,Imagine: Babyz,Simulation,DS,Ubisoft
605,Hangar 13,2016,Mafia III,Action-Adventure,PS4,2K Games
606,Unknown Worlds Entertainment,2018,Subnautica,Adventure,PC,Unknown Worlds Entertainment
607,Codemasters,2000,Colin McRae Rally,Racing,PS,Sony Computer Entertainment
608,Nintendo EPD,2017,1-2-Switch,Party,NS,Nintendo
609,Nintendo EAD,2008,Wii Music,Music,Wii,Nintendo
610,Level 5,2015,Yokai Watch,Role-Playing,3DS,Nintendo
611,Bethesda Softworks,2002,The Elder Scrolls III: Morrowind,Role-Playing,XB,Bethesda Softworks
612,Introversion Software,2015,Prison Architect,Simulation,PC,Introversion Software
613,Ubisoft Montreal,2010,Assassin's Creed: Brotherhood,Action,PS3,Ubisoft
614,Intelligent Systems,2016,Fire Emblem Fates,Role-Playing,3DS,Nintendo
615,Westwood Studios,1996,Command & Conquer: Red Alert,Strategy,PC,Virgin Interactive
616,Nintendo EAD,1991,F-Zero,Racing,SNES,Nintendo
617,Nintendo EAD,1998,Yoshi's Story,Platform,N64,Nintendo
618,Telltale Games,2012,The Walking Dead: A Telltale Games Series,Adventure,PC,Telltale Games
619,Retro Studios,2002,Metroid Prime,Shooter,GC,Nintendo
620,"Pipeworks Software, Inc.",2011,Zumba Fitness 2,Sports,Wii,Majesco
621,EA Tiburon,2009,Madden NFL 10,Sports,X360,EA Sports
622,2K Australia / 2K Boston,2007,BioShock,Shooter,X360,2K Games
623,Nintendo EAD,2002,Yoshi's Island: Super Mario Advance 3,Platform,GBA,Nintendo
624,Yuke's,2004,WWE SmackDown! vs. Raw,Fighting,PS2,THQ
625,Vicarious Visions,2003,Finding Nemo,Platform,GBA,THQ
626,EA Los Angeles,2010,Medal of Honor,Shooter,PS3,Electronic Arts
627,Blizzard Entertainment,2014,Diablo III: Ultimate Evil Edition,Role-Playing,PS4,Blizzard Entertainment
628,"Flagship Co., Ltd. / Nintendo EAD",2002,The Legend of Zelda: A Link to the Past,Adventure,GBA,Nintendo
